,file,component_0,formattedMessage_0,message_0,severity_0,sourceLocation_0,type_0,component_1,formattedMessage_1,message_1,severity_1,type_1,sourceLocation_1
40,0x0c464c2f5d35d901a636cb3e914238f9863ba4e2,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/ZaapIn.sol:70:17:
   |
70 |         require(srcTokenAmountIn > 0, ""ZaapIn: `srcTokenAmountIn` must be > 0"");
   |                 ^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2430, 'file': 'contracts/ZaapIn.sol', 'start': 2414}",CompilerError,,,,,,
41,0x7f8ba4c6660ebb491441faa1a2fda8d9b51a5edb,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/Vault.sol:485:21:
    |
485 |                     requestedAssets -= loss;
    |                     ^^^^^^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 19553, 'file': 'src/Vault.sol', 'start': 19530}",CompilerError,,,,,,
42,0x000000e419234e66d0eae54c1034ec71de178e3a,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/ldf/CarpetedGeometricDistribution.sol:116:42:
    |
116 |             roundedTick, totalLiquidity, key.tickSpacing, minTick, length, alphaX96, weightCarpet
    |                                          ^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4251, 'file': 'src/ldf/CarpetedGeometricDistribution.sol', 'start': 4248}",CompilerError,,,,,,
43,0x6f6751c1b723c4c878f346b4bb5c72a0dc2fcf24,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/liquidator/OnChainLiquidator.sol:142:17:
    |
142 |                 comet,
    |                 ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6296, 'file': 'contracts/liquidator/OnChainLiquidator.sol', 'start': 6291}",CompilerError,,,,,,
44,0xe7873eb8dda56ed49e51c87185ebcb93958e76f2,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/UniV4LPLocker.sol:814:17:
    |
814 |                 lock.tokenId,
    |                 ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 30664, 'file': 'contracts/UniV4LPLocker.sol', 'start': 30660}",CompilerError,,,,,,
45,0x25233ddd68dac9ac40e1e8d80c58d36b524032b2,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
     --> src/flat/MainnetIntentFlat.sol:10749:91:
      |
10749 |             sellToUniswapV4VIP(recipient, feeOnTransfer, hashMul, hashMod, fills, permit, sig, amountOutMin);
      |                                                                                           ^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 461184, 'file': 'src/flat/MainnetIntentFlat.sol', 'start': 461181}",CompilerError,,,,,,
46,0x55c13ba0db8462f60ef87b5d2a4a0b190fe58f65,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/BasedHelperContract.sol:824:13:
    |
824 |         if (beneficiary != address(0)) {
    |             ^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 46293, 'file': 'contracts/BasedHelperContract.sol', 'start': 46282}",CompilerError,,,,,,
47,0x984d88f728d30be0061c0b746d966804b15a749e,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/editions/SealedEditions.sol:208:41:
    |
208 |         checkMerkle(nftContract, nftId, amount, merkleRoot, merkleProof, merkleLeaf);
    |                                         ^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 11529, 'file': 'contracts/editions/SealedEditions.sol', 'start': 11523}",CompilerError,,,,,,
48,0x501ad8c51547fad19d80069c9e0f0f5a0512d5c8,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/libraries/PositionLibrary.sol:817:48:
    |
817 |                                     primexDNS: _pmParams.primexDNS,
    |                                                ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 34673, 'file': 'contracts/libraries/PositionLibrary.sol', 'start': 34664}",CompilerError,,,,,,
49,0x3d4d137480343035778d3b5b72e4f99c0f12d041,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Factory.sol:428:19:
    |
428 |         if (bytes(_name).length == 0) revert EmptyStringParameter(""name"");
    |                   ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 19119, 'file': 'contracts/Factory.sol', 'start': 19114}",CompilerError,,,,,,
50,0x82a7b5842085f434c6584a8c44b6a1c15c25a512,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Pool.sol:989:13:
    |
989 |             encodedLoanReceipt[0:0],
    |             ^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 33986, 'file': 'contracts/Pool.sol', 'start': 33968}",CompilerError,,,,,,
51,0xe9618478a6d66ffb8a4b6871a75bddd2e6d38ad8,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/cega-strategies/fcn/FCNBulkActionsEntry.sol:141:33:
    |
141 |         for (uint256 i = 0; i < vaultAddresses.length; i++) {
    |                                 ^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4726, 'file': 'contracts/cega-strategies/fcn/FCNBulkActionsEntry.sol', 'start': 4712}",CompilerError,,,,,,
52,0x000000d076bc17cb89e11825c060d2f329fc9083,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/nft/erc1155m/ERC1155MInitializableV1_0_1.sol:503:72:
    |
503 |                 _mintCurrency, msg.sender, address(this), (stage.price[tokenId] + mintFee) * qty
    |                                                                        ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 20580, 'file': 'contracts/nft/erc1155m/ERC1155MInitializableV1_0_1.sol', 'start': 20573}",CompilerError,,,,,,
53,0x752bd98d8c559b3dec00d254a7f476e02aed2a2b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/Vault.sol:485:21:
    |
485 |                     requestedAssets -= loss;
    |                     ^^^^^^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 19553, 'file': 'src/Vault.sol', 'start': 19530}",CompilerError,,,,,,
54,0x60c352fb70598f548c5b6b27c2484dd0323ec793,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/modules/uniswap/v2/V2SwapRouter.sol:40:24:
   |
40 |                     : (recipient, address(0));
   |                        ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2135, 'file': 'contracts/modules/uniswap/v2/V2SwapRouter.sol', 'start': 2126}",CompilerError,,,,,,
55,0x59f17b5b56a3e156becfdcf1f12298fc88e165b7,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> src/lib/BunniSwapMath.sol:92:46:
   |
92 |                         sqrtPriceCurrentX96: input.sqrtPriceX96,
   |                                              ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4141, 'file': 'src/lib/BunniSwapMath.sol', 'start': 4136}",CompilerError,,,,,,
56,0xb37ca85e668633be932c1c42658af909ade9be85,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/ERC721Collection.sol:470:27:
    |
470 |             presaleStage: stageIndex
    |                           ^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 18816, 'file': 'src/ERC721Collection.sol', 'start': 18806}",CompilerError,,,,,,
57,0x4bb53aa128ec34330361793e3600ddc348729d79,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/BorrowLogic.sol:422:13:
    |
422 |             self.liquidity.restore(
    |             ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 16592, 'file': 'contracts/BorrowLogic.sol', 'start': 16588}",CompilerError,,,,,,
58,0x22f11906915da6c1f9dd5b9e42b9b0e661582a26,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Comptroller/CompLogic.sol:477:73:
    |
477 |       uint256 borrowerAmount = div_(ICToken(cToken).borrowBalanceStored(holder), marketBorrowIndex);
    |                                                                         ^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 20270, 'file': 'contracts/Comptroller/CompLogic.sol', 'start': 20264}",CompilerError,,,,,,
